No,Page URL,Catagory Tree,Brand Name,Product Name,Description,Listed Price,Discounted Price,Off,Save,Offer,SKU,Manufacturer Number
91,https://www.jarir.com/sa-en/steelseries-arctis-nova-1p-renewed-headsets-640575.html,Sony PS5 Accessories>Renewed Grade B SteelSeries Arctis Nova 1P Gaming Headset,SteelSeries,Renewed Grade B SteelSeries Arctis Nova 1P Gaming Headset,Noise Cancelling Microphone| Wired| 3.5 mm Connector| Retractable Microphone| Black,339,99,70%,240,,640575,61611RB
92,https://www.jarir.com/sa-en/steelseries-arctis-nova-1p-renewed-headsets-641436.html,Sony PS5 Accessories>Renewed Grade B SteelSeries Arctis Nova 1P Gaming Headset,SteelSeries,Renewed Grade B SteelSeries Arctis Nova 1P Gaming Headset,Noise Cancelling Microphone| Wired| 3.5 mm Connector| Retractable Microphone| White,339,99,70%,240,,641436,61612RB
93,https://www.jarir.com/sa-en/microsoft-xbox-wireless-renewed-headsets-650812.html,Xbox Accessories>Renewed Grade B Microsoft Xbox Wireless Gaming Headset,Microsoft,Renewed Grade B Microsoft Xbox Wireless Gaming Headset,Wireless| USB-C (Charging)| Rotating Microphone| Black,479,249,48%,230,,650812,TLL00027RB
94,https://www.jarir.com/sa-en/microsoft-xbox-wireless-renewed-headsets-650700.html,Xbox Accessories>Renewed Grade A Microsoft Xbox Wireless Gaming Headset,Microsoft,Renewed Grade A Microsoft Xbox Wireless Gaming Headset,Wireless| USB-C (Charging)| Rotating Microphone| Black,479,299,37%,180,,650700,TLL00027RA
95,https://www.jarir.com/sa-en/techpick-hp912w-renewed-headsets-641572.html,PC Gaming Headset & Speakers>Renewed Grade B Techpick HP912W Gaming Headset,Techpick,Renewed Grade B Techpick HP912W Gaming Headset,Wireless| Rotating Microphone| Black,199,49,75%,150,,641572,HP912WRB
96,https://www.jarir.com/sa-en/techpick-hp913b-renewed-headsets-650686.html,PC Gaming Headset & Speakers>Renewed Grade A Techpick HP913B Gaming Headset,Techpick,Renewed Grade A Techpick HP913B Gaming Headset,Wireless| USB-C| Detachable Microphone| Black,199,89,55%,110,,650686,HP913WRA
97,https://www.jarir.com/sa-en/techpick-hp913b-renewed-headsets-650800.html,PC Gaming Headset & Speakers>Renewed Grade B Techpick HP913B Gaming Headset,Techpick,Renewed Grade B Techpick HP913B Gaming Headset,Wireless| USB-C| Detachable Microphone| Black,199,99,50%,100,,650800,HP913WRB
98,https://www.jarir.com/sa-en/techpick-hp912w-renewed-headsets-641484.html,PC Gaming Headset & Speakers>Renewed Grade A Techpick HP912W Gaming Headset,Techpick,Renewed Grade A Techpick HP912W Gaming Headset,Wireless| Rotating Microphone| Black,199,99,50%,100,,641484,HP912WRA
99,https://www.jarir.com/sa-en/techpick-hp802-renewed-headsets-639919.html,PC Gaming Headset & Speakers>Renewed Grade B Techpick HP802 Gaming Headset,Techpick,Renewed Grade B Techpick HP802 Gaming Headset,Wired| 3.5 mm Connector/USB (for Illumination)| Omnidirectional Microphone| Black,119,29,75%,90,,639919,HP802RB
100,https://www.jarir.com/sa-en/techpick-hp802-renewed-headsets-639916.html,PC Gaming Headset & Speakers>Renewed Grade A Techpick HP802 Gaming Headset,Techpick,Renewed Grade A Techpick HP802 Gaming Headset,Wired| 3.5 mm Connector/USB (for Illumination)| Omnidirectional Microphone| Black,119,59,50%,60,,639916,HP802RA
