No,Page URL,Catagory Tree,Brand Name,Product Name,Description,Listed Price,Discounted Price,Off,Save,Offer,SKU,Manufacturer Number
11,https://www.jarir.com/sa-en/astro-headsets-580575.html,PC Gaming Headset & Speakers>Astro A10 Gaming Headset,Astro,Astro A10 Gaming Headset,Wired| 3.5 mm Connector| Rotating Microphone| Ozone Grey,349,199,42%,150,,580575,939002071
12,https://www.jarir.com/sa-en/astro-headsets-580572.html,Sony PS5 Accessories>Astro A10 Gaming Headset,Astro,Astro A10 Gaming Headset,Wired| 3.5 mm Connector| Rotating Microphone| Challenger White,349,199,42%,150,,580572,939002064
13,https://www.jarir.com/sa-en/astro-headsets-580573.html,Xbox Accessories>Astro A10 Gaming Headset,Astro,Astro A10 Gaming Headset,Wired| 3.5 mm Connector| Rotating Microphone| Salvage Black,349,199,42%,150,,580573,939002047
14,https://www.jarir.com/sa-en/logitech-g-pro-x-headsets-536889.html,PC Gaming Headset & Speakers>Logitech G Pro X Gaming Headset,Logitech,Logitech G Pro X Gaming Headset,Wired| USB| Detachable Microphone| Black,629,489,22%,140,,536889,981000818
15,https://www.jarir.com/sa-en/logitech-headsets-573345.html,Sony PS5 Accessories>Logitech G435 LIGHTSPEED Gaming Headset,Logitech,Logitech G435 LIGHTSPEED Gaming Headset,Wireless| USB (Charging)| Built-in Microphone| Off-White/Lilac,399,289,27%,110,,573345,981001074
16,https://www.jarir.com/sa-en/sony-inzone-h9-headsets-593236.html,Sony PS5 Accessories>Sony INZONE H9 Gaming Headset,Sony,Sony INZONE H9 Gaming Headset,Active Noise Cancelling| Wireless| USB (Charging)| Unidirectional Microphone| White/Black,999,899,10%,100,,593236,WHG900N
17,https://www.jarir.com/sa-en/sony-inzone-h9-headsets-627913.html,Sony PS5 Accessories>Sony INZONE H9 Gaming Headset,Sony,Sony INZONE H9 Gaming Headset,Active Noise Cancelling| Wireless| USB (Charging)| Bidirectional Microphone| Black,999,899,10%,100,,627913,WHG900NB
18,https://www.jarir.com/sa-en/logitech-g535-headsets-587693.html,PC Gaming Headset & Speakers>Logitech G535 LIGHTSPEED Gaming Headset,Logitech,Logitech G535 LIGHTSPEED Gaming Headset,Wireless| USB (Charging)| Rotating Microphone| Black,449,349,22%,100,,587693,981000972
19,https://www.jarir.com/sa-en/logitech-headsets-586255.html,PC Gaming Headset & Speakers>Logitech G733 LIGHTSPEED Gaming Headset,Logitech,Logitech G733 LIGHTSPEED Gaming Headset,Wireless| USB| Detachable Microphone| Blue,449,359,20%,90,,586255,981000943
20,https://www.jarir.com/sa-en/logitech-headsets-567988.html,Sony PS5 Accessories>Logitech G335 Gaming Headset,Logitech,Logitech G335 Gaming Headset,Wired| 3.5 mm Connector| Rotating Cardioid Microphone| Black,299,209,30%,90,,567988,981000978
21,https://www.jarir.com/sa-en/sony-inzone-h3-headsets-593252.html,Sony PS5 Accessories>Sony INZONE H3 Gaming Headset,Sony,Sony INZONE H3 Gaming Headset,Active Noise Cancelling| Wired| 3.5 mm Connector/USB| Unidirectional Microphone| White/Black,269,199,26%,70,,593252,MDRG300
22,https://www.jarir.com/sa-en/logitech-headsets-525737.html,PC Gaming Headset & Speakers>Logitech G332 Prodigy Gaming Headset,Logitech,Logitech G332 Prodigy Gaming Headset,Wired| 3.5 mm Connector| Cardioid - Unidirectional Microphone| Black,199,139,30%,60,,525737,981000757
23,https://www.jarir.com/sa-en/sony-inzone-h5-headsets-627915.html,Sony PS5 Accessories>Sony INZONE H5 Gaming Headset,Sony,Sony INZONE H5 Gaming Headset,Noise Reduction| Wireless/Wired (Optional)| USB (Charging)| Unidirectional Microphone| White,649,599,7%,50,,627915,WHG500W
24,https://www.jarir.com/sa-en/sony-inzone-h5-headsets-627914.html,Sony PS5 Accessories>Sony INZONE H5 Gaming Headset,Sony,Sony INZONE H5 Gaming Headset,Noise Reduction| Wireless/Wired (Optional)| USB (Charging)| Bidirectional Microphone| Black,649,599,7%,50,,627914,WHG500B
25,https://www.jarir.com/sa-en/hyperx-cloud-iii-headsets-618598.html,Sony PS5 Accessories>HyperX Cloud III Gaming Headset,HyperX,HyperX Cloud III Gaming Headset,Noise Cancelling| Wired| USB-C| Detachable Microphone| Black/Red,429,319,25%,110,,618598,727A9AA
26,https://www.jarir.com/sa-en/razer-v2-x-headsets-555295.html,PC Gaming Headset & Speakers>Razer BlackShark V2 X Gaming Headset,Razer,Razer BlackShark V2 X Gaming Headset,Wired| 3.5 mm Connector| Unidirectional Microphone| Black,269,199,26%,70,,555295,403240100R3M1
27,https://www.jarir.com/sa-en/hyperx-cloud-stinger-headsets-579480.html,Sony PS5 Accessories>HyperX Cloud Stinger Core PlayStation 5 & PlayStation 4 Gaming Headset,HyperX,HyperX Cloud Stinger Core PlayStation 5 & PlayStation 4 Gaming Headset,Wireless| USB (Charging)| Rotating Microphone| White,399,299,25%,100,,579480,4P5J1AA
28,https://www.jarir.com/sa-en/hyperx-hxhscasbkww-headsets-576781.html,PC Gaming Headset & Speakers>HyperX Cloud Alpha S Gaming Headset,HyperX,HyperX Cloud Alpha S Gaming Headset,Wired| 3.5 mm Connector| Unidirectional Microphone| Blackout,559,419,25%,140,,576781,4P5L2AA
